20070102,219000,223000,219000,222000,97786
20070103,222000,223000,218000,218000,105863
20070104,217500,221000,215000,220500,151616
20070105,218000,222500,216000,222500,148605
20070108,223000,225500,220500,223000,176020
20070109,222000,222500,218000,219000,137777
20070110,216500,217000,210500,211000,234505
20070111,211000,215000,211000,214000,147165
20070112,216000,216000,212000,212500,85256
20070115,214500,214500,208500,211000,264486
20070116,210000,212500,208000,212000,120516
20070117,212500,212500,210000,211500,96442
20070118,212000,217000,211500,215000,134225
20070119,215000,216500,213000,215000,82502
20070122,215500,216000,211500,216000,143079
20070123,213000,214000,207000,208000,354033
20070124,206000,206000,201000,204000,477279
20070125,202000,202500,196500,197500,463109
20070126,196000,197500,195500,197000,127626
20070129,196000,197500,195500,196500,135651
20070130,197500,200500,197000,199000,145797
20070131,201000,202500,199500,200000,174606
20070201,200500,204000,200500,202500,261356
20070202,200500,205000,200000,204500,183186
20070205,202000,205500,201500,205500,216445
20070206,202500,203500,201000,201500,210335
20070207,202000,202500,197500,200000,294596
20070208,199500,202000,199000,201000,206851
20070209,199500,200500,196500,198000,299121
20070212,197500,197500,195500,197500,183071
20070213,197000,198500,196000,197500,134520
20070214,199000,201500,198000,201500,216546
20070215,201500,203500,199000,203000,183678
20070216,202000,202000,199500,202000,211567
20070220,200500,201500,199000,201500,160403
20070221,201500,201500,199000,200500,215782
20070222,200000,200500,198000,199500,316095
20070223,199000,199500,194500,195000,473738
20070226,194500,195000,191500,193500,293110
20070227,194500,198000,194500,196500,226980
20070228,191500,196500,191000,196500,331716
20070302,195500,195500,192500,194500,245333
20070305,192500,194000,191500,191500,150522
20070306,192500,194000,191000,193000,182435
20070307,195000,196000,191500,192000,188709
20070308,192500,193000,191000,192000,207745
20070309,194000,196000,192500,193500,198886
20070312,194000,194500,192500,194500,119752
20070313,195500,197500,195000,195500,163650
20070314,194000,196500,193500,195500,153001
20070315,197000,198500,195500,195500,160590
20070316,197500,198000,195000,196500,169311
20070319,198000,198000,194500,195500,319332
20070320,196500,197000,194000,195500,226179
20070321,195500,196000,193500,195500,218917
20070322,196000,197000,194000,195500,317826
20070323,195000,195000,190500,190500,324073
20070326,191500,192500,191000,192000,139340
20070327,192500,194500,192000,193500,148189
20070328,193500,194000,190000,191500,172610
20070329,191000,193000,190000,192000,185786
20070330,192000,193000,190500,191500,166380
20070402,192000,193000,191000,192000,157954
20070403,192000,192500,189000,190500,244748
20070404,190500,191000,188000,191000,304107
20070405,190000,191500,189500,190500,179839
20070406,190500,192000,190000,191000,171048
20070409,191000,192500,188000,189500,283304
20070410,190000,191000,189500,190500,173475
20070411,191500,193500,191000,193000,200555
20070412,193500,197000,192500,196500,337303
20070413,196500,197500,194500,195500,161680
20070416,195500,196500,194000,195000,140340
20070417,195000,195000,191500,193500,257693
20070418,193500,194000,192000,192000,153123
20070419,192500,194000,190500,192500,172123
20070420,193000,193500,189500,192000,314933
20070423,191000,192000,190000,192000,177285
20070424,190500,192000,189000,190500,242974
20070425,189000,190000,187500,188500,224788
20070426,188500,194000,188000,191500,354580
20070427,192500,199000,192500,197000,478080
20070430,197000,199000,195500,196500,170526
20070502,198500,202000,198500,200500,304534
20070503,203500,204000,202500,203000,196563
20070504,203000,206500,202500,204500,230101
20070507,206500,213500,206500,210000,446312
20070508,208500,216000,208500,210500,261510
20070509,208500,212500,208500,210500,97243
20070510,210000,212000,206000,207500,244037
20070511,208000,208500,203500,206000,202918
20070514,206500,212000,206500,209000,259567
20070515,208500,215500,208000,214000,292402
