20070102,270000,270000,260000,260000,22003
20070103,259000,261500,248500,253500,43476
20070104,255500,255500,246000,248500,29266
20070105,243500,253000,243500,251500,25800
20070108,251500,256000,249000,254000,23221
20070109,260500,260500,255000,260500,25203
20070110,262500,262500,257500,260000,43749
20070111,259000,266000,258000,265000,32943
20070112,268000,270000,262000,268000,29144
20070115,266000,267000,262500,263500,8006
20070116,262000,265000,262000,263000,57270
20070117,264000,264000,257500,264000,11248
20070118,260500,267500,260000,265000,10328
20070119,264000,264000,259500,262500,18040
20070122,260000,264500,255000,260000,25028
20070123,260000,260500,257500,260000,13378
20070124,260000,262000,259500,260500,28308
20070125,261000,262000,257500,260500,26011
20070126,258500,260000,254000,254000,13816
20070129,254000,254000,245500,246500,35864
20070130,246500,250500,242500,248000,30495
20070131,248000,249000,245500,247000,34391
20070201,249000,254000,248000,254000,22777
20070202,254000,258500,250500,254000,30755
20070205,252000,254500,249500,252000,25493
20070206,252000,258000,251500,255000,53141
20070207,258500,263000,255500,263000,10781
20070208,262000,269500,260500,269500,23356
20070209,264000,266500,257000,257000,51215
20070212,255500,256000,252500,253000,15729
20070213,251500,260500,251500,258000,18751
20070214,261000,262500,258000,258500,63197
20070215,258500,258500,247000,249000,58908
20070216,247000,253500,246000,253500,33469
20070220,255000,255000,246500,246500,31374
20070221,245500,247000,243000,243500,41095
20070222,244000,244500,234000,234500,102680
20070223,233500,233500,226000,226000,96848
20070226,229000,241500,228000,240000,53628
20070227,238000,240500,233000,234000,35732
20070228,226500,230500,225500,229500,29373
20070302,227000,238000,227000,237000,33989
20070305,233000,237000,226000,226500,30455
20070306,226500,230000,226000,228000,32288
20070307,231000,241000,229000,239500,43311
20070308,240500,241000,235500,240000,18921
20070309,244000,249000,239500,248500,21175
20070312,249000,249000,242500,245500,16529
20070313,244500,244500,240000,241000,20174
20070314,239000,247000,237500,240500,12406
20070315,241500,243000,236000,240000,88922
20070316,238000,238000,229000,230000,71719
20070319,232000,232000,227500,231000,37380
20070320,231000,233500,230500,230500,34980
20070321,231000,232000,227500,227500,27568
20070322,228500,234500,228500,231000,50879
20070323,231500,232500,229000,231000,51888
20070326,232000,232500,226000,227000,36454
20070327,227500,227500,222000,223500,57279
20070328,224500,225000,220500,221500,52739
20070329,220500,229500,218500,227000,36196
20070330,228000,234000,228000,233000,40149
20070402,233500,236000,227500,231000,24643
20070403,231000,231000,222500,227500,60563
20070404,224000,226500,224000,225000,27650
20070405,226500,227500,221500,223000,46626
20070406,223500,224000,220500,223000,41153
20070409,223000,228000,220500,228000,48108
20070410,227500,227500,223000,224000,27679
20070411,224500,236000,224500,233500,78784
20070412,234500,236000,229500,235000,69004
