20070102,141884,141884,137500,137500,19682
20070103,137101,137101,131522,131522,34939
20070104,131522,132319,127536,127536,45706
20070105,127536,131522,125145,126739,74101
20070108,127935,129130,125942,126739,26164
20070109,126739,127935,126340,127137,21723
20070110,127137,129927,127137,127536,56893
20070111,127536,129529,126340,127137,37463
20070112,127536,130326,127137,127935,27569
20070115,127536,128732,124746,127536,27815
20070116,127137,128732,125543,128333,19718
20070117,129130,129130,122355,122355,50799
20070118,122355,122355,117971,120761,80043
20070119,118369,119964,115580,116377,67020
20070122,116775,117572,113587,113587,47226
20070123,113188,115978,111993,114384,31816
20070124,114384,119565,114384,118369,42890
20070125,119964,121956,119166,119964,24616
20070126,118369,121159,118369,120362,15646
20070129,120362,121956,117971,119565,18885
20070130,119565,119565,115978,117572,18026
20070131,117572,119565,115580,116377,31716
20070201,118369,118369,113587,116775,32829
20070202,118369,121956,116775,121159,60205
20070205,121159,121558,119166,119565,55221
20070206,118768,121558,118768,119964,32578
20070207,119964,120362,117971,119565,33067
20070208,119565,122355,119565,122355,42972
20070209,122753,124348,122355,123551,19219
20070212,123152,124348,121558,124348,19948
20070213,124348,124746,121159,121159,29278
20070214,121159,122753,119565,121159,45127
20070215,121558,121956,116377,118369,46841
20070216,117971,117971,113188,115580,117004
20070220,117174,119565,115978,115978,103969
20070221,115978,118369,115580,116377,64668
20070222,116377,117572,115580,115580,73219
20070223,116377,118768,115181,117572,51688
20070226,118768,121956,117174,121558,51065
20070227,120362,121558,117572,117971,51491
20070228,113985,119964,112790,119565,49453
20070302,119565,119565,116775,117174,26908
20070305,118369,118768,113985,115580,21840
20070306,115580,116775,114384,115978,28057
20070307,118369,118369,115580,115580,22659
20070308,116775,118369,115978,117971,32704
20070309,118768,119166,115181,115580,46883
20070312,116377,117174,114384,115580,53539
20070313,116377,119964,115181,119166,69947
20070314,117971,119964,116377,119565,52699
20070315,121159,121956,118768,120761,47711
20070316,121956,121956,119166,121159,37627
20070319,122355,122355,119166,121558,29731
20070320,120761,121159,118768,118768,35052
20070321,119166,119166,116377,117971,55182
20070322,117971,118369,116377,116377,39323
20070323,116377,117174,115181,116775,49854
20070326,117174,118369,115580,115580,50810
20070327,116377,117174,115580,115978,48980
20070328,116377,116775,114782,114782,41970
20070329,115181,115978,114384,114384,48219
20070330,115181,117572,114782,117572,53359
20070402,118768,120362,117174,117174,67434
20070403,115978,116377,113188,113188,75042
20070404,113188,113985,110797,111594,72648
20070405,112391,116377,111594,113587,105942
20070406,112790,115181,112790,113985,29962
20070409,115978,115978,113188,113587,31933
20070410,115181,115181,112790,113985,24181
20070411,113985,113985,110000,110000,114198
20070412,110398,113587,110398,113188,79946
20070413,113188,115580,111993,114384,69273
20070416,114782,118369,114782,117572,84170
20070417,117572,120362,115181,120362,58885
20070418,119565,121558,118768,120362,62312
20070419,120761,122355,117971,121159,88852
20070420,121159,123551,119964,123551,57685
20070423,123551,124348,121956,123949,37610
20070424,121956,123949,117174,117971,38395
20070425,117971,117971,113587,117174,77726
20070426,118369,121956,116775,121956,46329
20070427,121956,123152,119565,123152,26537
20070430,123551,123949,121558,121558,32956
20070502,121159,123949,120761,122753,41460
20070503,123551,124348,122355,123152,18742
20070504,121956,123949,121558,123551,25888
20070507,122753,123152,119565,120761,49018
20070508,120761,120761,116377,117174,54875
