20070102,31040,31828,31040,31084,762148
20070103,31303,31522,30427,30515,539014
20070104,31040,31916,30909,31741,1207862
20070105,32178,32966,31959,32397,1905139
20070108,32441,33579,32441,33317,1229550
20070109,33010,33711,32485,33711,701878
20070110,33886,33886,33010,33404,653836
20070111,33667,33711,32923,33317,702774
20070112,33754,34280,32966,33317,864186
20070115,33360,33360,32529,32529,597555
20070116,32222,32353,30952,31040,1726632
20070117,31040,31434,30515,31084,1226174
20070118,30734,31259,29683,30296,1523832
20070119,30121,30646,29814,29814,875943
20070122,29989,30558,29946,30340,585502
20070123,30033,30602,29508,30296,485890
20070124,30077,30996,29946,30734,533522
20070125,30996,30996,30383,30558,355303
20070126,30208,30383,29727,30383,455511
20070129,30690,30690,29814,29814,303035
20070130,29946,30296,29858,30296,319768
20070131,30296,30471,29420,29420,533686
20070201,29508,29770,28588,28851,1591126
20070202,28895,29420,28588,29420,1824034
20070205,29157,29245,28851,29157,835681
20070206,28939,29157,28238,28501,1519309
20070207,28632,29245,28632,29026,1189216
20070208,29245,29946,29201,29770,1196089
20070209,29464,29770,29420,29770,355838
20070212,29508,29727,29026,29508,342448
20070213,29770,30121,29420,29770,633114
20070214,29946,30252,29727,30121,548867
20070215,30383,30427,29508,29814,760649
20070216,29989,30208,29595,29902,690481
20070220,30033,30077,29683,29770,374073
20070221,29858,30515,29814,29902,819723
20070222,29770,29946,29376,29814,752175
20070223,29683,29683,29289,29639,672460
20070226,29595,29595,28895,28895,1098487
20070227,29114,29946,28895,29683,1422782
20070228,28720,29420,28282,29289,847457
20070302,29245,30252,29157,30077,1132051
20070305,29683,30558,29683,29989,1029113
20070306,30734,30734,29902,30383,1027408
20070307,30471,30471,29858,30383,638640
20070308,30208,30821,30033,30383,589432
20070309,30471,31784,30471,31609,2101769
20070312,31916,32835,31741,32397,1184833
20070313,32397,32529,31872,32485,424291
20070314,32047,32397,31434,32310,630232
20070315,32616,33273,31959,33141,923296
20070316,33141,33185,32529,32747,448004
20070319,32747,32835,32222,32835,516267
20070320,32572,33010,32135,32660,438093
20070321,32485,32791,32003,32397,442576
20070322,32529,33141,32310,33054,895983
20070323,33054,33229,32485,33185,562541
20070326,33229,33317,32485,33054,337854
20070327,32835,33273,32441,32966,472537
20070328,32572,32660,31653,32310,962442
20070329,32310,32397,31872,32222,581118
20070330,32397,32441,31784,32178,674273
20070402,32135,32222,31478,31653,737002
20070403,31828,31872,31259,31653,578412
20070404,32310,32835,32178,32704,1111512
20070405,32572,33229,32529,33098,623998
20070406,33404,34936,33404,34499,1569337
20070409,34586,36075,34280,35374,1395814
20070410,35724,36425,35243,35812,1167832
20070411,35637,35987,34849,35374,790674
20070412,35112,35199,34718,35155,637889
20070413,35024,35812,34586,35812,519794
20070416,35768,36775,35374,36688,755942
20070417,36556,36731,35374,35374,775524
20070418,35418,35812,34674,35812,717610
20070419,35812,35987,35155,35724,483201
20070420,35724,37388,35724,37257,905207
20070423,37257,38089,37257,37651,724266
20070424,37738,38483,37082,38351,669551
20070425,38308,39752,37695,39533,1446275
20070426,39752,40453,38964,39665,873005
20070427,39227,39402,37695,38526,673097
20070430,37913,38702,37738,38614,534515
20070502,39139,40015,38964,39314,494127
20070503,40278,41241,39884,40978,1159100
20070504,42029,43255,41503,42729,1055108
20070507,43080,43649,42204,42335,695381
20070508,42861,44043,42073,42817,663281
20070509,43298,43386,42116,43255,590208
20070510,43255,43780,42335,43123,1076766
20070511,42335,43736,41854,43736,749775
20070514,44043,44305,41635,42686,1208670
20070515,42160,42467,39971,40234,1134566
20070516,40321,41022,39490,41022,739684
20070517,41503,42817,41416,42379,779768
